"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LUX","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.362858,
"LUX","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.14496,
"LUX","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.516049,
"LUX","QGDP","TOT","PC_CHGPP","Q","2019-Q2",1.888661,
"LUX","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.254602,
"LUX","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.445304,
"ZAF","QGDP","TOT","PC_CHGPP","Q","1960-Q2",1.630733,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1960-Q3",1.842597,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1960-Q4",0.987063,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1961-Q1",0.72532,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1961-Q2",-0.436987,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1961-Q3",2.233625,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1961-Q4",0.909,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1962-Q1",2.586581,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1962-Q2",0.640571,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1962-Q3",1.952028,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1962-Q4",1.280861,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1963-Q1",1.322738,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1963-Q2",2.644227,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1963-Q3",2.639167,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1963-Q4",1.762171,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1964-Q1",1.873092,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1964-Q2",1.809867,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1964-Q3",0.939569,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1964-Q4",2.924273,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1965-Q1",1.923998,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1965-Q2",0.967394,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1965-Q3",-0.315747,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1965-Q4",1.663323,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1966-Q1",1.404338,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1966-Q2",1.088242,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1966-Q3",1.47329,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1966-Q4",0.329041,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1967-Q1",3.635516,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1967-Q2",0.158926,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1967-Q3",5.028337,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1967-Q4",-1.815748,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1968-Q1",1.641869,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1968-Q2",0.443369,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1968-Q3",1.079327,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1968-Q4",1.890613,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1969-Q1",0.718688,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1969-Q2",-0.084331,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1969-Q3",4.566766,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1969-Q4",-1.349817,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1970-Q1",2.152491,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1970-Q2",2.040588,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1970-Q3",-1.154461,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1970-Q4",3.518499,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1971-Q1",1.481128,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1971-Q2",-0.81523,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1971-Q3",1.302659,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1971-Q4",0.718762,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1972-Q1",-0.58952,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1972-Q2",1.04617,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1972-Q3",0.061773,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1972-Q4",1.770999,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1973-Q1",1.289678,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1973-Q2",-0.444748,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1973-Q3",2.892126,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1973-Q4",1.926215,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1974-Q1",1.868575,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1974-Q2",1.374417,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1974-Q3",1.132567,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1974-Q4",-0.943914,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1975-Q1",-0.400466,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1975-Q2",1.723783,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1975-Q3",0.800665,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1975-Q4",0.824466,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1976-Q1",1.314344,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1976-Q2",-1.995152,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1976-Q3",2.379248,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1976-Q4",-0.730837,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1977-Q1",-0.218388,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1977-Q2",0.096064,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1977-Q3",-0.385873,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1977-Q4",0.513506,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1978-Q1",1.644337,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1978-Q2",1.932725,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1978-Q3",-1.075844,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1978-Q4",0.910145,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1979-Q1",1.750363,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1979-Q2",0.64603,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1979-Q3",0.746385,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1979-Q4",2.052156,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1980-Q1",2.054445,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1980-Q2",1.901049,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1980-Q3",1.712014,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1980-Q4",0.224772,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1981-Q1",1.242017,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1981-Q2",2.183855,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1981-Q3",1.455404,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1981-Q4",0.623885,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1982-Q1",-0.926379,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1982-Q2",-0.834417,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1982-Q3",-0.025571,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1982-Q4",-2.11404,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1983-Q1",-1.543481,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1983-Q2",0.415254,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1983-Q3",1.152779,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1983-Q4",2.536372,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1984-Q1",1.696766,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1984-Q2",2.077492,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1984-Q3",-1.65747,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1984-Q4",0.154613,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1985-Q1",-0.595776,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1985-Q2",-0.727142,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1985-Q3",-0.263979,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1985-Q4",1.06934,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1986-Q1",-1.191396,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1986-Q2",0.69041,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1986-Q3",0.225035,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1986-Q4",0.419883,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1987-Q1",0.727283,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1987-Q2",0.356603,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1987-Q3",0.364928,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1987-Q4",1.227632,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1988-Q1",1.502943,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1988-Q2",0.710055,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1988-Q3",1.344919,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1988-Q4",0.93898,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1989-Q1",0.619316,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1989-Q2",0.433857,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1989-Q3",0.080345,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1989-Q4",-0.618832,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1990-Q1",0.080051,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1990-Q2",-0.082522,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1990-Q3",-0.084042,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1990-Q4",0.092815,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1991-Q1",-0.795423,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1991-Q2",-0.225649,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1991-Q3",-0.038786,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1991-Q4",-0.172065,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1992-Q1",-0.700748,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1992-Q2",-0.613373,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1992-Q3",-1.157736,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1992-Q4",-0.849714,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1993-Q1",0.885902,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1993-Q2",1.096857,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1993-Q3",1.439518,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1993-Q4",0.740852,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1994-Q1",-0.142492,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1994-Q2",1.084857,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1994-Q3",1.124755,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1994-Q4",1.669118,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1995-Q1",0.361223,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1995-Q2",0.444021,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1995-Q3",0.431641,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1995-Q4",0.394653,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1996-Q1",1.403239,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1996-Q2",1.873041,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1996-Q3",1.13476,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1996-Q4",0.948474,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1997-Q1",0.287285,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1997-Q2",0.611664,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1997-Q3",0.208898,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1997-Q4",0.150986,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1998-Q1",0.126386,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1998-Q2",0.141419,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1998-Q3",-0.219162,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1998-Q4",0.096626,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1999-Q1",0.919591,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1999-Q2",0.795848,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1999-Q3",1.092119,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","1999-Q4",1.099653,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","2000-Q1",1.124835,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","2000-Q2",0.920104,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","2000-Q3",0.990386,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","2000-Q4",0.850764,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","2001-Q1",0.649408,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","2001-Q2",0.49991,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","2001-Q3",0.265579,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","2001-Q4",0.768899,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","2002-Q1",1.297595,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","2002-Q2",1.210956,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.820279,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","2002-Q4",0.668049,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","2003-Q1",0.92537,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","2003-Q2",0.488346,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","2003-Q3",0.542675,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","2003-Q4",0.57686,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","2004-Q1",1.513863,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","2004-Q2",1.397434,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","2004-Q3",1.635115,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","2004-Q4",1.067865,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","2005-Q1",1.016627,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","2005-Q2",1.794583,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","2005-Q3",1.363622,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","2005-Q4",0.669611,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","2006-Q1",1.756821,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","2006-Q2",1.420302,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","2006-Q3",1.381133,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","2006-Q4",1.382769,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","2007-Q1",1.623794,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","2007-Q2",0.819509,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","2007-Q3",1.17193,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","2007-Q4",1.416847,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.420212,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","2008-Q2",1.220868,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","2008-Q3",0.238976,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-0.569327,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-1.555488,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","2009-Q2",-0.343175,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.231904,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.666769,"E"
"ZAF","QGDP","TOT","PC_CHGPP","Q","2010-Q1",1.138502,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2010-Q2",0.682244,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2010-Q3",1.111748,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2010-Q4",1.069797,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.950456,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.574952,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.298246,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.762205,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.400084,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.897704,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.299054,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2012-Q4",0.435315,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.414045,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2013-Q2",1.060173,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.459086,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2013-Q4",1.287907,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2014-Q1",-0.39008,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.244204,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.637474,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2014-Q4",1.086025,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.425241,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2015-Q2",-0.591144,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2015-Q3",-0.01003,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.103074,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2016-Q1",-0.245419,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.78888,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.223191,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.074162,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2017-Q1",-0.06432,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.731033,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.692246,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.850364,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2018-Q1",-0.683101,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2018-Q2",-0.131193,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.648958,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.340713,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2019-Q1",-0.803969,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.816711,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2019-Q3",-0.209579,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-0.361945,
"RUS","QGDP","TOT","PC_CHGPP","Q","2003-Q2",1.115437,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2003-Q3",1.688167,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2003-Q4",1.823819,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2004-Q1",1.878667,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2004-Q2",1.927184,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2004-Q3",1.514535,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2004-Q4",1.118171,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2005-Q1",1.748082,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2005-Q2",1.522295,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2005-Q3",1.762205,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2005-Q4",2.06284,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2006-Q1",1.930605,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2006-Q2",1.925104,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2006-Q3",2.296129,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2006-Q4",1.899241,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2007-Q1",1.813651,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2007-Q2",2.523798,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2007-Q3",2.20511,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2007-Q4",3.193832,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2008-Q1",2.653172,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2008-Q2",0.621602,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-1.490669,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-3.252211,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-3.526982,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2009-Q2",-1.458861,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.410425,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2009-Q4",1.081708,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2010-Q1",2.138462,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2010-Q2",0.950099,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.523513,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2010-Q4",1.25698,"E"
"RUS","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.687954,
"RUS","QGDP","TOT","PC_CHGPP","Q","2011-Q2",1.358458,
"RUS","QGDP","TOT","PC_CHGPP","Q","2011-Q3",1.429697,
"RUS","QGDP","TOT","PC_CHGPP","Q","2011-Q4",1.277014,
"RUS","QGDP","TOT","PC_CHGPP","Q","2012-Q1",1.300829,
"RUS","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.471148,
"RUS","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.512453,
"RUS","QGDP","TOT","PC_CHGPP","Q","2012-Q4",0.065345,
"RUS","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.740517,
"RUS","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.34067,
"RUS","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.040488,
"RUS","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.578098,
"RUS","QGDP","TOT","PC_CHGPP","Q","2014-Q1",-0.004877,
"RUS","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.483458,
"RUS","QGDP","TOT","PC_CHGPP","Q","2014-Q3",-0.317553,
"RUS","QGDP","TOT","PC_CHGPP","Q","2014-Q4",-0.239133,
"RUS","QGDP","TOT","PC_CHGPP","Q","2015-Q1",-1.023223,
"RUS","QGDP","TOT","PC_CHGPP","Q","2015-Q2",-0.673623,
"RUS","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.193487,
"RUS","QGDP","TOT","PC_CHGPP","Q","2015-Q4",-0.256504,
"RUS","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.190119,
"RUS","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.053395,
"RUS","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.101381,
"RUS","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.811391,
"RUS","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.266253,
"RUS","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.623088,
"RUS","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.64679,
"RUS","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.024404,
"RUS","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.32659,
"RUS","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.307376,
"RUS","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.366772,
"RUS","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.442243,
"RUS","QGDP","TOT","PC_CHGPP","Q","2019-Q1",-0.077125,
"RUS","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.644809,
"RUS","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.476148,
"RUS","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.557644,
"PRT","QGDP","TOT","PC_CHGPP","Q","1960-Q2",0.646962,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1960-Q3",0.927049,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1960-Q4",1.200127,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1961-Q1",1.464149,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1961-Q2",1.532257,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1961-Q3",1.596982,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1961-Q4",1.658387,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1962-Q1",1.716391,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1962-Q2",1.625878,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1962-Q3",1.539338,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1962-Q4",1.456391,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1963-Q1",1.376694,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1963-Q2",1.411944,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1963-Q3",1.445411,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1963-Q4",1.477253,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1964-Q1",1.507421,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1964-Q2",1.69271,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1964-Q3",1.868849,"E"
